"","TCGA_barcode","TCGA_submitterID","Match_id"
"177","TCGA-E7-A6ME-01A-22R-A32O-07","TCGA-E7-A6ME",NA
"178","TCGA-BT-A3PJ-01A-21R-A220-07","TCGA-BT-A3PJ",NA
"179","TCGA-K4-A6FZ-01A-11R-A31N-07","TCGA-K4-A6FZ",NA
"180","TCGA-ZF-AA58-01A-12R-A42T-07","TCGA-ZF-AA58",NA
"181","TCGA-UY-A78K-01A-11R-A33J-07","TCGA-UY-A78K",NA
"182","TCGA-GV-A40G-01A-11R-A23N-07","TCGA-GV-A40G",NA
"183","TCGA-DK-AA6P-01A-11R-A39I-07","TCGA-DK-AA6P",NA
"184","TCGA-2F-A9KT-01A-11R-A38B-07","TCGA-2F-A9KT",NA
"185","TCGA-DK-AA71-01A-31R-A39I-07","TCGA-DK-AA71",NA
"186","TCGA-GC-A3OO-01A-11R-A22U-07","TCGA-GC-A3OO",NA
"187","TCGA-DK-AA6W-01A-12R-A39I-07","TCGA-DK-AA6W",NA
"188","TCGA-XF-AAMH-01A-11R-A42T-07","TCGA-XF-AAMH",NA
"189","TCGA-XF-AAN7-01A-11R-A42T-07","TCGA-XF-AAN7",NA
"190","TCGA-HQ-A5NE-01A-12R-A28M-07","TCGA-HQ-A5NE",NA
"191","TCGA-ZF-AA52-01A-12R-A39I-07","TCGA-ZF-AA52",NA
"192","TCGA-CF-A9FF-01A-11R-A38B-07","TCGA-CF-A9FF",NA
"193","TCGA-GC-A3I6-01A-11R-A20F-07","TCGA-GC-A3I6",NA
"194","TCGA-GV-A3JW-01A-11R-A20F-07","TCGA-GV-A3JW",NA
"195","TCGA-BL-A5ZZ-01A-31R-A30C-07","TCGA-BL-A5ZZ",NA
"196","TCGA-ZF-AA4R-01A-11R-A38B-07","TCGA-ZF-AA4R",NA
"197","TCGA-DK-AA6L-01A-11R-A39I-07","TCGA-DK-AA6L",NA
"198","TCGA-E7-A7DV-01A-11R-A33J-07","TCGA-E7-A7DV",NA
"199","TCGA-FD-A3B4-01A-12R-A206-07","TCGA-FD-A3B4",NA
"200","TCGA-KQ-A41R-01A-21R-A352-07","TCGA-KQ-A41R",NA
"201","TCGA-CF-A1HS-01A-11R-A13Y-07","TCGA-CF-A1HS",NA
"202","TCGA-R3-A69X-01A-22R-A30C-07","TCGA-R3-A69X",NA
"203","TCGA-E7-A5KF-01A-11R-A28M-07","TCGA-E7-A5KF",NA
"204","TCGA-K4-A54R-01A-11R-A26T-07","TCGA-K4-A54R",NA
"205","TCGA-HQ-A5ND-01A-11R-A26T-07","TCGA-HQ-A5ND",NA
"206","TCGA-G2-A2EC-01A-11R-A180-07","TCGA-G2-A2EC",NA
"207","TCGA-FD-A5BR-01A-11R-A26T-07","TCGA-FD-A5BR",NA
"208","TCGA-UY-A9PF-01A-11R-A38B-07","TCGA-UY-A9PF",NA
"209","TCGA-KQ-A41N-01A-11R-A33J-07","TCGA-KQ-A41N",NA
"210","TCGA-C4-A0F6-01A-11R-A10U-07","TCGA-C4-A0F6",NA
"211","TCGA-GC-A3BM-01A-11R-A22U-07","TCGA-GC-A3BM",NA
"212","TCGA-FD-A3B7-01A-31R-A20F-07","TCGA-FD-A3B7",NA
"213","TCGA-DK-A3IS-01A-21R-A21D-07","TCGA-DK-A3IS",NA
"214","TCGA-4Z-AA89-01A-11R-A39I-07","TCGA-4Z-AA89",NA
"215","TCGA-FD-A5BY-01A-31R-A28M-07","TCGA-FD-A5BY",NA
"216","TCGA-ZF-A9R3-01A-11R-A38B-07","TCGA-ZF-A9R3",NA
"217","TCGA-XF-AAN1-01A-31R-A42T-07","TCGA-XF-AAN1",NA
"218","TCGA-YF-AA3L-01A-11R-A38B-07","TCGA-YF-AA3L",NA
"219","TCGA-GU-A762-01A-11R-A33J-07","TCGA-GU-A762",NA
"220","TCGA-BT-A20U-01A-11R-A14Y-07","TCGA-BT-A20U",NA
"221","TCGA-2F-A9KO-01A-11R-A38B-07","TCGA-2F-A9KO",NA
"222","TCGA-XF-A9ST-01A-11R-A42T-07","TCGA-XF-A9ST",NA
"223","TCGA-XF-A9T4-01A-11R-A39I-07","TCGA-XF-A9T4",NA
"224","TCGA-4Z-AA7R-01A-11R-A39I-07","TCGA-4Z-AA7R",NA
"225","TCGA-XF-A9T8-01A-11R-A39I-07","TCGA-XF-A9T8",NA
"226","TCGA-BT-A20V-01A-11R-A14Y-07","TCGA-BT-A20V",NA
"227","TCGA-E7-A5KE-01A-11R-A28M-07","TCGA-E7-A5KE",NA
"228","TCGA-FD-A6TH-01A-11R-A32O-07","TCGA-FD-A6TH",NA
"229","TCGA-FD-A6TK-01A-42R-A33J-07","TCGA-FD-A6TK",NA
"230","TCGA-XF-A8HC-01A-11R-A36F-07","TCGA-XF-A8HC",NA
"231","TCGA-BT-A20N-01A-11R-A14Y-07","TCGA-BT-A20N",NA
"232","TCGA-MV-A51V-01A-11R-A26T-07","TCGA-MV-A51V",NA
"233","TCGA-CF-A47T-01A-11R-A23W-07","TCGA-CF-A47T",NA
"234","TCGA-FD-A3SJ-01A-12R-A22U-07","TCGA-FD-A3SJ",NA
"235","TCGA-K4-A4AB-01B-12R-A28M-07","TCGA-K4-A4AB",NA
"236","TCGA-DK-A1A6-01A-11R-A13Y-07","TCGA-DK-A1A6",NA
"237","TCGA-GV-A3QI-01A-11R-A220-07","TCGA-GV-A3QI",NA
"238","TCGA-XF-A8HH-01A-11R-A38B-07","TCGA-XF-A8HH",NA
"239","TCGA-ZF-AA5H-01A-11R-A39I-07","TCGA-ZF-AA5H",NA
"240","TCGA-G2-A2EJ-01A-11R-A180-07","TCGA-G2-A2EJ",NA
"241","TCGA-4Z-AA7W-01A-11R-A39I-07","TCGA-4Z-AA7W",NA
"243","TCGA-BT-A20P-01A-11R-A14Y-07","TCGA-BT-A20P",NA
"244","TCGA-GC-A3RC-01A-11R-A22U-07","TCGA-GC-A3RC",NA
"245","TCGA-FD-A5C1-01A-11R-A28M-07","TCGA-FD-A5C1",NA
"246","TCGA-K4-A3WU-01B-11R-A23N-07","TCGA-K4-A3WU",NA
