"","TCGA_barcode","TCGA_submitterID","Match_id"
"151","TCGA-S9-A7QX-01A-11R-A34F-07","TCGA-S9-A7QX",NA
"152","TCGA-DB-A4XG-01A-11R-A27Q-07","TCGA-DB-A4XG",NA
"153","TCGA-HT-8109-01A-11R-2404-07","TCGA-HT-8109",NA
"154","TCGA-TQ-A7RW-01A-11R-A33Z-07","TCGA-TQ-A7RW",NA
"155","TCGA-FG-8188-01A-11R-2256-07","TCGA-FG-8188",NA
"156","TCGA-QH-A6CS-01A-11R-A31N-07","TCGA-QH-A6CS",NA
"157","TCGA-QH-A6X5-01A-12R-A32Q-07","TCGA-QH-A6X5",NA
"158","TCGA-HW-7491-01A-11R-2027-07","TCGA-HW-7491",NA
"159","TCGA-DB-A75O-01A-11R-A32Q-07","TCGA-DB-A75O",NA
"160","TCGA-DU-A5TS-01A-11R-A28M-07","TCGA-DU-A5TS",NA
"161","TCGA-QH-A6CU-01A-11R-A31N-07","TCGA-QH-A6CU",NA
"162","TCGA-DU-A6S6-01A-21R-A32Q-07","TCGA-DU-A6S6",NA
"163","TCGA-TM-A84B-01A-11R-A36H-07","TCGA-TM-A84B",NA
"164","TCGA-P5-A780-01A-12R-A32Q-07","TCGA-P5-A780",NA
"165","TCGA-DU-8158-01A-11R-2256-07","TCGA-DU-8158",NA
"166","TCGA-S9-A7IS-01A-11R-A34F-07","TCGA-S9-A7IS",NA
"167","TCGA-E1-A7YO-01A-11R-A34F-07","TCGA-E1-A7YO",NA
"168","TCGA-HT-8012-01A-11R-2403-07","TCGA-HT-8012",NA
"169","TCGA-QH-A6CW-01A-11R-A32Q-07","TCGA-QH-A6CW",NA
"170","TCGA-DU-7014-01A-11R-2027-07","TCGA-DU-7014",NA
"171","TCGA-S9-A7IZ-01A-11R-A34F-07","TCGA-S9-A7IZ",NA
"172","TCGA-WY-A85B-01A-11R-A36H-07","TCGA-WY-A85B",NA
"173","TCGA-DB-5274-01A-01R-1470-07","TCGA-DB-5274",NA
"174","TCGA-FG-A70Z-01A-12R-A33Z-07","TCGA-FG-A70Z",NA
"175","TCGA-HT-7693-01A-11R-2256-07","TCGA-HT-7693",NA
